OrderID,CustomerLocation,Warehouse,OrderDate,DispatchDate,DeliveryDate,Distance_km,ModeOfTransport,ProductType,Quantity,Status
10982,Delhi,Bangalore_WH,2025-04-23,2025-05-12,2025-05-25,1311,Ship,Machinery,224,Cancelled
10983,Lucknow,Jaipur_WH,2025-04-25,2025-05-15,2025-05-20,30,Train,Groceries,126,Pending
10984,Hyderabad,Jaipur_WH,2025-05-03,2025-05-06,2025-05-28,1941,Bike,Apparel,214,Pending
10985,Delhi,Jaipur_WH,2025-05-08,2025-05-12,2025-05-18,904,Truck,Apparel,346,Pending
10986,Kolkata,Jaipur_WH,2025-05-02,2025-05-19,2025-05-23,1904,Truck,Furniture,341,In Transit
10987,Delhi,Bangalore_WH,2025-04-18,2025-05-12,2025-05-14,1994,Truck,Apparel,474,Delivered
10988,Delhi,Delhi_WH,2025-04-17,2025-05-19,2025-06-02,2181,Truck,Books,405,Pending
10989,Hyderabad,Pune_WH,2025-04-24,2025-05-10,2025-05-10,437,Bike,Electronics,468,Pending
10990,Kolkata,Kolkata_WH,2025-05-02,2025-05-18,2025-05-24,722,Ship,Apparel,187,Pending
10991,Delhi,Pune_WH,2025-05-08,2025-05-15,2025-06-07,130,Train,Pharma,464,Delivered
10992,Delhi,Bangalore_WH,2025-04-15,2025-05-18,2025-05-28,2432,Train,Machinery,148,In Transit
10993,Chennai,Bangalore_WH,2025-04-18,2025-05-12,2025-06-06,898,Train,Machinery,301,Delivered
10994,Delhi,Hyderabad_WH,2025-05-06,2025-05-13,2025-05-23,1591,Ship,Toys,248,Pending
10995,Bangalore,Kolkata_WH,2025-05-01,2025-05-17,2025-06-03,562,Air,Books,128,In Transit
10996,Jaipur,Pune_WH,2025-05-02,2025-05-03,2025-05-05,2381,Train,Electronics,97,Pending
10997,Bangalore,Hyderabad_WH,2025-04-26,2025-05-10,2025-05-12,1422,Truck,Books,418,Cancelled
10998,Mumbai,Chennai_WH,2025-04-28,2025-05-12,2025-05-30,863,Truck,Toys,408,In Transit
10999,Ahmedabad,Mumbai_WH,2025-04-30,2025-05-11,2025-06-08,399,Train,Apparel,346,Cancelled
11000,Bangalore,Hyderabad_WH,2025-05-06,2025-05-14,2025-05-27,1751,Truck,Books,363,Delivered
